timestamp,open,high,low,close,volume,turnover
2026-07-14 17:17:00,64570.3,64582.8,64500.4,64508.5,131.774,8502753.5767
2026-07-14 17:18:00,64508.5,64508.5,64445.6,64451.0,117.324,7563598.3221
2026-07-14 17:19:00,64451.0,64456.5,64431.8,64433.3,39.17,2524314.0058
2026-07-14 17:20:00,64433.3,64442.7,64403.5,64441.0,94.681,6099864.207
2026-07-14 17:21:00,64441.0,64471.1,64428.2,64465.1,54.601,3518684.6225
2026-07-14 17:22:00,64465.1,64493.2,64372.1,64372.1,87.07,5609856.4518
2026-07-14 17:23:00,64372.1,64487.4,64370.6,64464.2,60.744,3914359.0388
2026-07-14 17:24:00,64464.2,64466.4,64453.0,64462.1,28.968,1867354.9962
2026-07-14 17:25:00,64462.1,64462.2,64428.2,64436.1,33.277,2144488.3693
2026-07-14 17:26:00,64436.1,64500.0,64436.1,64500.0,27.124,1748669.8339
2026-07-14 17:27:00,64500.0,64523.5,64499.9,64523.5,31.151,2009496.5484
2026-07-14 17:28:00,64523.5,64533.2,64510.9,64533.2,21.141,1364126.4069
2026-07-14 17:29:00,64533.2,64549.4,64495.5,64495.5,28.003,1806994.322
2026-07-14 17:30:00,64495.5,64502.6,64470.7,64479.1,21.256,1370736.6855
2026-07-14 17:31:00,64479.1,64506.3,64461.1,64506.3,22.667,1461612.4926
2026-07-14 17:32:00,64506.3,64506.3,64434.9,64435.0,29.593,1907566.4223
2026-07-14 17:33:00,64435.0,64438.2,64407.2,64410.4,42.477,2736479.6613
2026-07-14 17:34:00,64410.4,64428.5,64407.2,64420.9,22.418,1444127.3453
2026-07-14 17:35:00,64420.9,64463.2,64407.2,64461.2,30.675,1976399.1457
2026-07-14 17:36:00,64461.2,64477.5,64406.7,64417.1,75.426,4860819.4204
2026-07-14 17:37:00,64417.1,64446.1,64408.4,64438.1,83.031,5349141.5395
2026-07-14 17:38:00,64438.1,64445.3,64438.1,64445.2,12.783,823775.7641
2026-07-14 17:39:00,64445.2,64452.6,64440.6,64443.8,12.713,819289.6499
2026-07-14 17:40:00,64443.8,64461.9,64433.4,64461.8,13.943,898506.8272
2026-07-14 17:41:00,64461.8,64468.2,64440.4,64440.8,11.402,734974.3622
2026-07-14 17:42:00,64440.8,64477.2,64440.7,64458.1,29.519,1902770.4691
2026-07-14 17:43:00,64458.1,64479.8,64451.7,64479.7,13.107,844934.8193
2026-07-14 17:44:00,64479.7,64508.5,64479.7,64496.5,26.032,1678981.5161
2026-07-14 17:45:00,64496.5,64518.5,64481.7,64518.4,20.286,1308390.2597
2026-07-14 17:46:00,64518.4,64525.2,64483.0,64495.2,36.007,2322542.8339
2026-07-14 17:47:00,64495.2,64495.2,64478.2,64485.3,14.909,961428.7149
2026-07-14 17:48:00,64485.3,64497.4,64479.9,64481.5,11.058,713090.667
2026-07-14 17:49:00,64481.5,64500.0,64461.1,64492.6,78.667,5073512.4093
2026-07-14 17:50:00,64492.6,64591.9,64482.4,64584.2,140.136,9043535.797
2026-07-14 17:51:00,64584.2,64611.3,64574.6,64603.2,49.131,3173668.8872
2026-07-14 17:52:00,64603.2,64603.2,64584.6,64590.1,44.412,2868693.0705
2026-07-14 17:53:00,64590.1,64627.6,64580.2,64605.1,44.865,2898576.3413
2026-07-14 17:54:00,64605.1,64630.1,64602.0,64618.0,15.271,986857.6189
2026-07-14 17:55:00,64618.0,64656.3,64617.9,64621.9,56.567,3656605.4485
2026-07-14 17:56:00,64621.9,64700.6,64603.9,64658.4,131.324,8489657.5168
2026-07-14 17:57:00,64658.4,64658.4,64631.7,64638.8,33.628,2173873.1655
2026-07-14 17:58:00,64638.8,64643.1,64625.9,64625.9,8.626,557512.3492
2026-07-14 17:59:00,64625.9,64630.5,64588.0,64601.3,61.489,3973043.6169
2026-07-14 18:00:00,64601.3,64605.2,64582.7,64582.7,20.623,1332239.8039
2026-07-14 18:01:00,64582.7,64606.4,64541.3,64578.4,53.512,3455100.9088
2026-07-14 18:02:00,64578.4,64593.2,64571.0,64586.7,9.415,608049.9234
2026-07-14 18:03:00,64586.7,64593.6,64553.3,64557.5,9.933,641386.1248
2026-07-14 18:04:00,64557.5,64582.7,64547.5,64558.8,21.131,1364359.7114
2026-07-14 18:05:00,64558.8,64574.4,64528.2,64536.0,15.504,1000702.9948
2026-07-14 18:06:00,64536.0,64536.3,64508.7,64530.3,26.559,1713627.227
2026-07-14 18:07:00,64530.3,64530.5,64514.3,64530.0,17.517,1130271.207
2026-07-14 18:08:00,64530.0,64530.0,64509.0,64512.1,15.164,978305.1733
2026-07-14 18:09:00,64512.1,64521.0,64468.8,64469.3,26.615,1716392.2814
2026-07-14 18:10:00,64469.3,64476.6,64469.3,64474.4,16.144,1040862.622
2026-07-14 18:11:00,64474.4,64500.0,64468.7,64500.0,26.891,1733878.8824
2026-07-14 18:12:00,64500.0,64500.0,64492.3,64496.0,8.169,526859.6037
2026-07-14 18:13:00,64496.0,64497.0,64465.6,64495.1,17.218,1110311.0016
2026-07-14 18:14:00,64495.1,64495.1,64461.6,64461.6,9.087,585865.9355
2026-07-14 18:15:00,64461.6,64498.6,64461.5,64498.6,18.18,1172242.183
2026-07-14 18:16:00,64498.6,64510.9,64493.0,64500.4,34.288,2211571.2735
2026-07-14 18:17:00,64500.4,64519.8,64500.4,64515.0,37.188,2399152.6521
2026-07-14 18:18:00,64515.0,64528.2,64501.1,64516.4,10.753,693713.4898
2026-07-14 18:19:00,64516.4,64516.4,64510.3,64510.3,4.881,314876.8443
2026-07-14 18:20:00,64510.3,64521.6,64469.1,64513.9,19.914,1284375.7431
2026-07-14 18:21:00,64513.9,64515.7,64475.0,64482.1,25.598,1650983.1968
2026-07-14 18:22:00,64482.1,64500.0,64473.2,64499.9,4.96,319885.224
2026-07-14 18:23:00,64499.9,64500.0,64464.3,64482.3,22.315,1438897.2629
2026-07-14 18:24:00,64482.3,64482.3,64451.8,64468.5,18.041,1163012.7081
2026-07-14 18:25:00,64468.5,64522.0,64468.4,64519.0,27.699,1786706.2284
2026-07-14 18:26:00,64519.0,64528.0,64510.1,64528.0,23.69,1528409.46
2026-07-14 18:27:00,64528.0,64528.0,64495.8,64500.0,13.095,844718.7107
2026-07-14 18:28:00,64500.0,64527.9,64497.2,64527.8,10.099,651452.063
2026-07-14 18:29:00,64527.8,64527.9,64491.9,64491.9,9.731,627712.3597
2026-07-14 18:30:00,64491.9,64492.0,64450.2,64461.6,21.698,1398856.4238
2026-07-14 18:31:00,64461.6,64498.4,64461.6,64497.9,15.789,1017997.5695
2026-07-14 18:32:00,64497.9,64509.4,64484.4,64509.4,7.599,490126.8413
2026-07-14 18:33:00,64509.4,64558.0,64500.7,64546.0,30.717,1982125.8097
2026-07-14 18:34:00,64546.0,64546.0,64526.2,64526.2,24.682,1592940.2504
2026-07-14 18:35:00,64526.2,64542.2,64526.2,64536.0,11.512,742926.406
2026-07-14 18:36:00,64536.0,64560.3,64531.3,64556.9,23.169,1495465.709
2026-07-14 18:37:00,64556.9,64571.3,64492.3,64546.7,90.717,5853765.6083
2026-07-14 18:38:00,64546.7,64598.0,64539.2,64598.0,34.31,2215307.4687
2026-07-14 18:39:00,64598.0,64615.0,64586.8,64614.9,54.662,3531210.0514
2026-07-14 18:40:00,64614.9,64615.0,64585.6,64585.6,20.956,1353696.8301
2026-07-14 18:41:00,64585.6,64585.7,64512.2,64515.9,113.422,7320424.5015
2026-07-14 18:42:00,64515.9,64549.8,64515.9,64549.8,21.149,1364883.6123
2026-07-14 18:43:00,64549.8,64565.1,64532.0,64532.1,20.538,1325721.224
2026-07-14 18:44:00,64532.1,64556.6,64532.1,64556.5,5.171,333731.3861
2026-07-14 18:45:00,64556.5,64589.9,64556.5,64589.9,14.444,932846.5465
2026-07-14 18:46:00,64589.9,64604.7,64578.7,64581.1,57.44,3710542.1964
2026-07-14 18:47:00,64581.1,64599.8,64578.9,64593.9,14.807,956480.0158
2026-07-14 18:48:00,64593.9,64634.5,64593.9,64596.4,79.426,5131553.2869
2026-07-14 18:49:00,64596.4,64596.5,64563.1,64563.1,6.512,420535.2984
2026-07-14 18:50:00,64563.1,64563.1,64535.9,64544.2,16.788,1083555.1295
2026-07-14 18:51:00,64544.2,64557.0,64527.6,64546.2,15.261,984991.3118
2026-07-14 18:52:00,64546.2,64546.2,64528.5,64534.5,8.685,560520.4956
2026-07-14 18:53:00,64534.5,64560.6,64533.1,64547.4,10.035,647732.7342
2026-07-14 18:54:00,64547.4,64554.5,64537.1,64537.1,3.992,257664.2138
2026-07-14 18:55:00,64537.1,64541.3,64529.4,64533.7,3.621,233691.9763
2026-07-14 18:56:00,64533.7,64559.9,64528.0,64552.0,13.772,888875.849
2026-07-14 18:57:00,64552.0,64563.4,64529.6,64529.6,15.263,985217.4709
2026-07-14 18:58:00,64529.6,64555.1,64519.0,64532.1,44.286,2857925.5031
2026-07-14 18:59:00,64532.1,64552.4,64532.1,64549.0,10.845,699948.2143
2026-07-14 19:00:00,64549.0,64578.2,64536.1,64578.2,14.9,961921.804
2026-07-14 19:01:00,64578.2,64599.5,64578.1,64580.3,18.075,1167502.9066
2026-07-14 19:02:00,64580.3,64595.2,64566.9,64574.8,11.319,730941.0953
2026-07-14 19:03:00,64574.8,64611.0,64570.1,64579.0,31.429,2030230.3835
2026-07-14 19:04:00,64579.0,64580.0,64571.7,64580.0,3.891,251270.4772
2026-07-14 19:05:00,64580.0,64580.1,64542.7,64561.5,18.049,1165214.5938
2026-07-14 19:06:00,64561.5,64572.6,64555.1,64564.4,11.648,752009.6465
2026-07-14 19:07:00,64564.4,64564.5,64517.7,64546.3,49.673,3205248.8798
2026-07-14 19:08:00,64546.3,64562.0,64534.0,64550.2,26.64,1719452.581
2026-07-14 19:09:00,64550.2,64550.2,64533.1,64539.6,3.951,254998.9792
2026-07-14 19:10:00,64539.6,64556.5,64532.7,64556.4,22.083,1425266.0367
2026-07-14 19:11:00,64556.4,64572.2,64536.0,64543.1,10.328,666740.3132
2026-07-14 19:12:00,64543.1,64578.4,64543.0,64578.4,4.29,276964.7947
2026-07-14 19:13:00,64578.4,64620.0,64578.3,64619.9,28.731,1856045.3006
2026-07-14 19:14:00,64619.9,64621.3,64593.5,64593.6,16.324,1054777.9003
2026-07-14 19:15:00,64593.6,64603.3,64575.6,64582.5,9.85,636204.5266
2026-07-14 19:16:00,64582.5,64590.6,64562.1,64562.1,4.906,316835.2297
2026-07-14 19:17:00,64562.1,64571.6,64556.0,64556.8,18.48,1193108.9062
2026-07-14 19:18:00,64556.8,64562.7,64519.2,64558.7,58.707,3788907.9156
2026-07-14 19:19:00,64558.7,64587.8,64548.5,64587.7,7.95,513357.3365
2026-07-14 19:20:00,64587.7,64604.4,64583.9,64599.5,27.382,1768683.8861
2026-07-14 19:21:00,64599.5,64612.7,64593.0,64612.7,6.62,427655.0137
2026-07-14 19:22:00,64612.7,64699.5,64612.6,64654.5,166.371,10757151.6598
2026-07-14 19:23:00,64654.5,64654.5,64627.2,64627.2,43.414,2806289.2518
2026-07-14 19:24:00,64627.2,64627.3,64595.0,64595.0,12.276,793190.0504
2026-07-14 19:25:00,64595.0,64619.5,64595.0,64597.1,57.335,3704211.7056
2026-07-14 19:26:00,64597.1,64606.9,64590.7,64592.7,10.435,674049.5859
2026-07-14 19:27:00,64592.7,64599.0,64590.7,64590.7,6.726,434453.6353
2026-07-14 19:28:00,64590.7,64597.2,64584.9,64591.5,7.662,494901.135
2026-07-14 19:29:00,64591.5,64591.5,64527.1,64530.3,86.958,5612915.6329
2026-07-14 19:30:00,64530.3,64530.4,64488.0,64511.0,177.963,11478739.0264
2026-07-14 19:31:00,64511.0,64513.4,64504.3,64513.4,14.585,940856.9489
2026-07-14 19:32:00,64513.4,64513.4,64493.0,64510.3,9.97,643096.223
2026-07-14 19:33:00,64510.3,64510.4,64471.2,64507.5,79.13,5102668.6179
2026-07-14 19:34:00,64507.5,64509.3,64471.6,64484.1,36.994,2385417.6486
2026-07-14 19:35:00,64484.1,64492.2,64460.0,64486.2,41.917,2702701.7585
2026-07-14 19:36:00,64486.2,64508.4,64486.2,64508.4,9.918,639657.6363
2026-07-14 19:37:00,64508.4,64509.3,64469.8,64470.1,19.257,1241917.6243
2026-07-14 19:38:00,64470.1,64470.1,64456.1,64460.2,17.269,1113191.5058
2026-07-14 19:39:00,64460.2,64484.4,64460.2,64483.9,9.9,638274.9436
2026-07-14 19:40:00,64483.9,64483.9,64463.5,64478.3,7.951,512641.7043
2026-07-14 19:41:00,64478.3,64488.2,64475.1,64475.1,28.766,1854919.7521
2026-07-14 19:42:00,64475.1,64520.3,64475.1,64511.8,28.082,1811345.5543
2026-07-14 19:43:00,64511.8,64517.2,64497.9,64510.5,32.147,2073636.9379
2026-07-14 19:44:00,64510.5,64522.2,64503.4,64522.2,4.546,293252.58
2026-07-14 19:45:00,64522.2,64549.3,64517.0,64549.3,14.57,940187.1493
2026-07-14 19:46:00,64549.3,64564.0,64547.7,64563.9,7.249,467982.1948
2026-07-14 19:47:00,64563.9,64564.0,64550.5,64554.1,16.385,1057765.3847
2026-07-14 19:48:00,64554.1,64562.1,64552.0,64552.2,11.101,716626.2712
2026-07-14 19:49:00,64552.2,64567.3,64550.0,64563.3,8.971,579148.882
2026-07-14 19:50:00,64563.3,64563.7,64529.9,64561.1,23.138,1493613.5048
2026-07-14 19:51:00,64561.1,64577.1,64553.3,64573.7,24.581,1587082.9799
2026-07-14 19:52:00,64573.7,64605.8,64573.7,64599.3,24.244,1566012.2101
2026-07-14 19:53:00,64599.3,64605.8,64584.7,64605.8,8.479,547716.5234
2026-07-14 19:54:00,64605.8,64607.5,64596.5,64598.1,11.516,743947.8562
2026-07-14 19:55:00,64598.1,64618.9,64593.2,64595.2,39.864,2575494.8968
2026-07-14 19:56:00,64595.2,64645.7,64595.1,64621.7,171.116,11057900.814
2026-07-14 19:57:00,64621.7,64626.5,64600.0,64600.0,12.622,815596.0608
2026-07-14 19:58:00,64600.0,64602.9,64570.5,64592.0,23.539,1520254.2661
2026-07-14 19:59:00,64592.0,64592.1,64520.0,64550.9,57.812,3731566.1176
2026-07-14 20:00:00,64550.9,64576.2,64535.2,64535.2,111.331,7187291.0034
2026-07-14 20:01:00,64535.2,64535.3,64515.5,64519.6,13.484,870075.4915
2026-07-14 20:02:00,64519.6,64519.6,64480.3,64480.3,20.601,1328714.657
2026-07-14 20:03:00,64480.3,64509.7,64480.3,64503.5,41.025,2645953.9329
2026-07-14 20:04:00,64503.5,64503.6,64478.8,64478.9,28.405,1831777.4643
2026-07-14 20:05:00,64478.9,64478.9,64455.1,64456.2,81.226,5236199.1293
2026-07-14 20:06:00,64456.2,64464.8,64450.0,64450.1,32.616,2102204.4582
2026-07-14 20:07:00,64450.1,64451.1,64435.6,64444.2,31.432,2025618.9766
2026-07-14 20:08:00,64444.2,64459.6,64444.2,64450.9,29.644,1910733.7692
2026-07-14 20:09:00,64450.9,64480.9,64450.8,64480.8,6.372,410782.632
2026-07-14 20:10:00,64480.8,64480.9,64457.1,64475.7,10.286,663106.4598
2026-07-14 20:11:00,64475.7,64475.7,64461.4,64474.4,13.552,873617.4402
2026-07-14 20:12:00,64474.4,64474.4,64440.4,64452.4,20.192,1301486.52
2026-07-14 20:13:00,64452.4,64466.3,64452.4,64454.9,6.715,432829.731
2026-07-14 20:14:00,64454.9,64454.9,64426.2,64426.2,16.689,1075496.1004
2026-07-14 20:15:00,64426.2,64438.0,64426.2,64437.9,16.613,1070357.8158
2026-07-14 20:16:00,64437.9,64458.7,64437.9,64458.7,12.088,779055.3117
2026-07-14 20:17:00,64458.7,64486.3,64458.7,64466.4,19.631,1265732.617
2026-07-14 20:18:00,64466.4,64466.4,64447.4,64447.5,8.836,569511.6733
2026-07-14 20:19:00,64447.5,64479.8,64447.4,64472.9,34.117,2199493.4636
2026-07-14 20:20:00,64472.9,64472.9,64463.8,64463.8,9.277,598067.9177
2026-07-14 20:21:00,64463.8,64463.9,64457.4,64457.4,5.381,346850.502
2026-07-14 20:22:00,64457.4,64464.7,64453.7,64464.6,15.428,994483.0847
2026-07-14 20:23:00,64464.6,64464.6,64429.9,64429.9,13.756,886501.4589
2026-07-14 20:24:00,64429.9,64441.2,64425.1,64439.6,8.081,520674.0515
2026-07-14 20:25:00,64439.6,64440.9,64425.4,64425.5,7.869,507018.7169
2026-07-14 20:26:00,64425.5,64425.5,64409.3,64421.5,33.216,2139558.429
2026-07-14 20:27:00,64421.5,64437.6,64421.4,64437.5,4.94,318291.1166
2026-07-14 20:28:00,64437.5,64443.2,64421.5,64427.9,16.885,1087926.2834
2026-07-14 20:29:00,64427.9,64427.9,64416.0,64419.4,4.52,291167.8928
2026-07-14 20:30:00,64419.4,64424.0,64413.8,64416.3,5.247,338000.1143
2026-07-14 20:31:00,64416.3,64428.9,64416.3,64420.9,30.9,1990691.3913
2026-07-14 20:32:00,64420.9,64429.2,64418.1,64429.2,4.451,286743.6702
2026-07-14 20:33:00,64429.2,64429.2,64419.1,64419.2,3.65,235144.5525
2026-07-14 20:34:00,64419.2,64427.6,64412.1,64422.5,6.909,445074.5011
2026-07-14 20:35:00,64422.5,64422.6,64410.9,64411.0,8.714,561315.0405
2026-07-14 20:36:00,64411.0,64417.8,64410.0,64410.1,6.737,433952.9391
2026-07-14 20:37:00,64410.1,64410.1,64409.2,64409.2,1.945,125277.38
2026-07-14 20:38:00,64409.2,64409.3,64390.9,64398.1,31.148,2005929.1458
2026-07-14 20:39:00,64398.1,64407.1,64388.5,64407.0,32.459,2090264.4064
2026-07-14 20:40:00,64407.0,64415.8,64407.0,64415.8,11.793,759585.3015
2026-07-14 20:41:00,64415.8,64415.8,64409.0,64409.0,4.645,299203.5166
2026-07-14 20:42:00,64409.0,64409.1,64393.2,64393.2,9.679,623305.4613
2026-07-14 20:43:00,64393.2,64400.0,64393.2,64400.0,19.514,1256576.3953
2026-07-14 20:44:00,64400.0,64469.8,64399.9,64458.5,49.675,3200339.9143
2026-07-14 20:45:00,64458.5,64464.2,64458.4,64464.2,3.698,238379.1542
2026-07-14 20:46:00,64464.2,64479.4,64464.1,64479.4,9.042,582943.8761
2026-07-14 20:47:00,64479.4,64501.3,64479.4,64496.7,32.76,2112890.0658
2026-07-14 20:48:00,64496.7,64496.7,64460.4,64460.5,9.761,629433.899
2026-07-14 20:49:00,64460.5,64460.5,64442.0,64458.2,6.199,399524.4013
2026-07-14 20:50:00,64458.2,64458.2,64435.7,64435.8,18.829,1213372.0719
2026-07-14 20:51:00,64435.8,64435.8,64428.0,64432.6,6.201,399553.8849
2026-07-14 20:52:00,64432.6,64443.5,64428.3,64438.5,9.052,583255.1077
2026-07-14 20:53:00,64438.5,64438.5,64433.2,64433.2,3.087,198911.5223
2026-07-14 20:54:00,64433.2,64493.1,64433.2,64493.1,14.99,966296.6256
2026-07-14 20:55:00,64493.1,64510.8,64476.2,64498.5,167.748,10818712.4726
2026-07-14 20:56:00,64498.5,64520.5,64495.5,64520.5,116.611,7522176.4425
2026-07-14 20:57:00,64520.5,64532.6,64520.4,64526.6,27.173,1753285.3711
2026-07-14 20:58:00,64526.6,64578.8,64523.9,64566.3,85.86,5541777.7217
2026-07-14 20:59:00,64566.3,64566.3,64540.7,64540.7,18.959,1223884.1914
2026-07-14 21:00:00,64540.7,64571.2,64537.2,64563.5,26.218,1692569.2607
2026-07-14 21:01:00,64563.5,64563.5,64523.4,64523.5,32.151,2075234.7313
2026-07-14 21:02:00,64523.5,64545.1,64498.6,64498.6,57.932,3738142.2777
2026-07-14 21:03:00,64498.6,64533.2,64498.6,64531.9,39.955,2577544.0584
2026-07-14 21:04:00,64531.9,64531.9,64518.8,64529.9,21.409,1381383.7388
2026-07-14 21:05:00,64529.9,64558.4,64529.9,64558.0,7.686,496125.2868
2026-07-14 21:06:00,64558.0,64572.1,64542.9,64547.5,50.928,3287878.1641
2026-07-14 21:07:00,64547.5,64556.0,64546.3,64556.0,5.4,348581.0006
2026-07-14 21:08:00,64556.0,64589.5,64556.0,64573.4,31.308,2021796.3123
2026-07-14 21:09:00,64573.4,64573.4,64567.0,64567.1,6.503,419900.9436
2026-07-14 21:10:00,64567.1,64579.0,64567.0,64579.0,32.324,2087268.1768
2026-07-14 21:11:00,64579.0,64590.9,64578.9,64590.9,18.241,1178035.0215
2026-07-14 21:12:00,64590.9,64594.0,64580.6,64594.0,23.942,1546319.6716
2026-07-14 21:13:00,64594.0,64598.4,64584.3,64584.3,38.174,2465779.6567
2026-07-14 21:14:00,64584.3,64596.2,64581.9,64596.2,5.518,356373.8954
2026-07-14 21:15:00,64596.2,64599.0,64590.0,64590.0,9.901,639570.9081
2026-07-14 21:16:00,64590.0,64600.0,64590.0,64599.6,22.892,1478750.2916
2026-07-14 21:17:00,64599.6,64620.6,64592.4,64620.5,71.661,4629347.0489
2026-07-14 21:18:00,64620.5,64622.0,64606.9,64606.9,17.758,1147493.7166
2026-07-14 21:19:00,64606.9,64617.1,64598.2,64602.4,18.507,1195660.4247
2026-07-14 21:20:00,64602.4,64623.6,64602.4,64623.6,33.006,2132606.4227
2026-07-14 21:21:00,64623.6,64630.0,64600.0,64622.3,23.344,1508381.9836
2026-07-14 21:22:00,64622.3,64626.3,64595.9,64610.5,30.534,1972797.4243
2026-07-14 21:23:00,64610.5,64613.3,64607.0,64607.1,3.162,204296.1404
2026-07-14 21:24:00,64607.1,64608.5,64607.0,64608.4,2.799,180837.7351
2026-07-14 21:25:00,64608.4,64619.0,64597.7,64600.0,11.012,711430.605
2026-07-14 21:26:00,64600.0,64606.7,64599.9,64605.3,3.335,215443.2454
2026-07-14 21:27:00,64605.3,64647.5,64604.7,64642.1,70.6,4562938.874
2026-07-14 21:28:00,64642.1,64650.0,64642.1,64648.8,9.418,608850.9423
2026-07-14 21:29:00,64648.8,64654.3,64629.6,64640.2,15.983,1033271.5891
2026-07-14 21:30:00,64640.2,64645.3,64638.3,64645.2,9.768,631428.46
2026-07-14 21:31:00,64645.2,64665.0,64645.2,64657.1,24.723,1598560.0274
2026-07-14 21:32:00,64657.1,64657.1,64642.8,64646.8,8.843,571666.4639
2026-07-14 21:33:00,64646.8,64661.5,64646.8,64661.4,5.781,373781.2988
2026-07-14 21:34:00,64661.4,64661.5,64656.0,64661.4,33.344,2156034.7576
2026-07-14 21:35:00,64661.4,64661.4,64644.8,64644.9,3.138,202879.255
2026-07-14 21:36:00,64644.9,64658.4,64644.8,64658.3,9.519,615400.6311
2026-07-14 21:37:00,64658.3,64665.0,64654.1,64665.0,7.065,456843.8855
2026-07-14 21:38:00,64665.0,64665.0,64653.3,64657.7,11.444,739974.2371
2026-07-14 21:39:00,64657.7,64763.0,64656.0,64718.0,151.586,9811695.4558
2026-07-14 21:40:00,64718.0,64762.9,64695.1,64762.9,42.968,2781144.5816
2026-07-14 21:41:00,64762.9,64867.7,64748.9,64850.0,316.743,20530557.5138
2026-07-14 21:42:00,64850.0,64883.5,64742.0,64751.4,110.629,7170588.1705
2026-07-14 21:43:00,64751.4,64755.8,64713.0,64713.0,65.709,4253011.5455
2026-07-14 21:44:00,64713.0,64745.1,64694.7,64713.3,20.268,1311648.5913
2026-07-14 21:45:00,64713.3,64747.2,64679.2,64693.5,77.326,5005057.2908
2026-07-14 21:46:00,64693.5,64700.0,64667.4,64697.1,21.797,1410035.5958
2026-07-14 21:47:00,64697.1,64697.5,64676.7,64696.9,8.51,550499.7123
2026-07-14 21:48:00,64696.9,64727.4,64694.7,64694.7,68.107,4407378.5861
2026-07-14 21:49:00,64694.7,64711.6,64673.5,64675.1,10.671,690371.6036
2026-07-14 21:50:00,64675.1,64703.2,64668.7,64670.8,19.918,1288382.6285
