Timestamp,Portfolio Value
2026-06-22 22:00:00,9873.79524798759
2026-06-22 23:00:00,9881.238299967506
2026-06-23 00:00:00,9901.421015605993
2026-06-23 01:00:00,9901.112175274875
2026-06-23 02:00:00,9908.215502890562
2026-06-23 03:00:00,9888.310743550082
2026-06-23 04:00:00,9820.79824716794
2026-06-23 05:00:00,9759.42553559277
2026-06-23 06:00:00,9646.380585438279
2026-06-23 07:00:00,9638.161425222159
2026-06-23 08:00:00,9534.64505259619
2026-06-23 09:00:00,9534.614465778837
2026-06-23 10:00:00,9524.796097408473
2026-06-23 11:00:00,9553.807693667944
2026-06-23 12:00:00,9517.179979887536
2026-06-23 13:00:00,9550.657251480568
2026-06-23 14:00:00,9542.41913830923
2026-06-23 15:00:00,9542.41913830923
2026-06-23 16:00:00,9542.41913830923
2026-06-23 17:00:00,9542.41913830923
2026-06-23 18:00:00,9542.41913830923
2026-06-23 19:00:00,9542.41913830923
2026-06-23 20:00:00,9542.41913830923
2026-06-23 21:00:00,9542.41913830923
2026-06-23 22:00:00,9542.41913830923
2026-06-23 23:00:00,9542.41913830923
2026-06-24 00:00:00,9542.41913830923
2026-06-24 01:00:00,9542.41913830923
2026-06-24 02:00:00,9542.41913830923
2026-06-24 03:00:00,9542.41913830923
2026-06-24 04:00:00,9542.41913830923
2026-06-24 05:00:00,9542.41913830923
2026-06-24 06:00:00,9542.41913830923
2026-06-24 07:00:00,9542.41913830923
2026-06-24 08:00:00,9542.41913830923
2026-06-24 09:00:00,9542.41913830923
2026-06-24 10:00:00,9542.41913830923
2026-06-24 11:00:00,9542.41913830923
2026-06-24 12:00:00,9542.41913830923
2026-06-24 13:00:00,9542.41913830923
2026-06-24 14:00:00,9542.41913830923
2026-06-24 15:00:00,9542.41913830923
2026-06-24 16:00:00,9542.41913830923
2026-06-24 17:00:00,9542.41913830923
2026-06-24 18:00:00,9542.41913830923
2026-06-24 19:00:00,9542.41913830923
2026-06-24 20:00:00,9542.41913830923
2026-06-24 21:00:00,9542.41913830923
2026-06-24 22:00:00,9542.41913830923
2026-06-24 23:00:00,9542.41913830923
2026-06-25 00:00:00,9542.41913830923
2026-06-25 01:00:00,9542.41913830923
2026-06-25 02:00:00,9542.41913830923
2026-06-25 03:00:00,9542.41913830923
2026-06-25 04:00:00,9542.41913830923
2026-06-25 05:00:00,9542.41913830923
2026-06-25 06:00:00,9542.41913830923
2026-06-25 07:00:00,9542.41913830923
2026-06-25 08:00:00,9542.41913830923
2026-06-25 09:00:00,9542.41913830923
2026-06-25 10:00:00,9542.41913830923
2026-06-25 11:00:00,9542.41913830923
2026-06-25 12:00:00,9542.41913830923
2026-06-25 13:00:00,9542.41913830923
2026-06-25 14:00:00,9542.41913830923
2026-06-25 15:00:00,9542.41913830923
2026-06-25 16:00:00,9542.41913830923
2026-06-25 17:00:00,9542.41913830923
2026-06-25 18:00:00,9542.41913830923
2026-06-25 19:00:00,9542.41913830923
2026-06-25 20:00:00,9542.41913830923
2026-06-25 21:00:00,9542.41913830923
2026-06-25 22:00:00,9542.41913830923
2026-06-25 23:00:00,9542.41913830923
2026-06-26 00:00:00,9542.41913830923
2026-06-26 01:00:00,9542.41913830923
2026-06-26 02:00:00,9542.41913830923
2026-06-26 03:00:00,9542.41913830923
2026-06-26 04:00:00,9542.41913830923
2026-06-26 05:00:00,9542.41913830923
2026-06-26 06:00:00,9542.41913830923
2026-06-26 07:00:00,9542.41913830923
2026-06-26 08:00:00,9542.41913830923
2026-06-26 09:00:00,9542.41913830923
2026-06-26 10:00:00,9542.41913830923
2026-06-26 11:00:00,9542.41913830923
2026-06-26 12:00:00,9542.41913830923
2026-06-26 13:00:00,9542.41913830923
2026-06-26 14:00:00,9542.41913830923
2026-06-26 15:00:00,9542.41913830923
2026-06-26 16:00:00,9542.41913830923
2026-06-26 17:00:00,9542.41913830923
2026-06-26 18:00:00,9542.41913830923
2026-06-26 19:00:00,9542.41913830923
2026-06-26 20:00:00,9542.41913830923
2026-06-26 21:00:00,9542.41913830923
2026-06-26 22:00:00,9542.41913830923
2026-06-26 23:00:00,9542.41913830923
2026-06-27 00:00:00,9542.41913830923
2026-06-27 01:00:00,9542.41913830923
2026-06-27 02:00:00,9542.41913830923
2026-06-27 03:00:00,9542.41913830923
2026-06-27 04:00:00,9542.41913830923
2026-06-27 05:00:00,9542.41913830923
2026-06-27 06:00:00,9542.41913830923
2026-06-27 07:00:00,9542.41913830923
2026-06-27 08:00:00,9542.41913830923
2026-06-27 09:00:00,9542.41913830923
2026-06-27 10:00:00,9542.41913830923
2026-06-27 11:00:00,9542.41913830923
2026-06-27 12:00:00,9542.41913830923
2026-06-27 13:00:00,9542.41913830923
2026-06-27 14:00:00,9542.41913830923
2026-06-27 15:00:00,9542.41913830923
2026-06-27 16:00:00,9542.41913830923
2026-06-27 17:00:00,9542.41913830923
2026-06-27 18:00:00,9542.41913830923
2026-06-27 19:00:00,9542.41913830923
2026-06-27 20:00:00,9542.41913830923
2026-06-27 21:00:00,9542.41913830923
2026-06-27 22:00:00,9542.41913830923
2026-06-27 23:00:00,9542.41913830923
2026-06-28 00:00:00,9542.41913830923
2026-06-28 01:00:00,9542.41913830923
2026-06-28 02:00:00,9542.41913830923
2026-06-28 03:00:00,9542.41913830923
2026-06-28 04:00:00,9542.41913830923
2026-06-28 05:00:00,9542.41913830923
2026-06-28 06:00:00,9542.41913830923
2026-06-28 07:00:00,9542.41913830923
2026-06-28 08:00:00,9542.41913830923
2026-06-28 09:00:00,9542.41913830923
2026-06-28 10:00:00,9542.41913830923
2026-06-28 11:00:00,9542.41913830923
2026-06-28 12:00:00,9542.41913830923
2026-06-28 13:00:00,9542.41913830923
2026-06-28 14:00:00,9532.404605480418
2026-06-28 15:00:00,9510.511849569832
2026-06-28 16:00:00,9477.958687842118
2026-06-28 17:00:00,9421.989274214353
2026-06-28 18:00:00,9416.55565929697
2026-06-28 19:00:00,9416.55565929697
2026-06-28 20:00:00,9416.55565929697
2026-06-28 21:00:00,9416.55565929697
2026-06-28 22:00:00,9416.55565929697
2026-06-28 23:00:00,9416.55565929697
2026-06-29 00:00:00,9416.55565929697
2026-06-29 01:00:00,9416.55565929697
2026-06-29 02:00:00,9416.55565929697
2026-06-29 03:00:00,9416.55565929697
2026-06-29 04:00:00,9416.55565929697
2026-06-29 05:00:00,9416.55565929697
2026-06-29 06:00:00,9416.55565929697
2026-06-29 07:00:00,9416.55565929697
2026-06-29 08:00:00,9416.55565929697
2026-06-29 09:00:00,9416.55565929697
2026-06-29 10:00:00,9416.55565929697
2026-06-29 11:00:00,9416.55565929697
2026-06-29 12:00:00,9416.55565929697
2026-06-29 13:00:00,9416.55565929697
2026-06-29 14:00:00,9416.55565929697
2026-06-29 15:00:00,9416.55565929697
2026-06-29 16:00:00,9416.55565929697
2026-06-29 17:00:00,9416.55565929697
2026-06-29 18:00:00,9416.55565929697
2026-06-29 19:00:00,9416.55565929697
2026-06-29 20:00:00,9416.55565929697
2026-06-29 21:00:00,9416.55565929697
2026-06-29 22:00:00,9416.55565929697
2026-06-29 23:00:00,9416.55565929697
2026-06-30 00:00:00,9416.55565929697
2026-06-30 01:00:00,9416.55565929697
2026-06-30 02:00:00,9416.55565929697
2026-06-30 03:00:00,9416.55565929697
2026-06-30 04:00:00,9416.55565929697
2026-06-30 05:00:00,9416.55565929697
2026-06-30 06:00:00,9416.55565929697
2026-06-30 07:00:00,9416.55565929697
2026-06-30 08:00:00,9416.55565929697
2026-06-30 09:00:00,9416.55565929697
2026-06-30 10:00:00,9416.55565929697
2026-06-30 11:00:00,9416.55565929697
2026-06-30 12:00:00,9416.55565929697
2026-06-30 13:00:00,9416.55565929697
2026-06-30 14:00:00,9416.55565929697
2026-06-30 15:00:00,9416.55565929697
2026-06-30 16:00:00,9416.55565929697
2026-06-30 17:00:00,9416.55565929697
2026-06-30 18:00:00,9416.55565929697
2026-06-30 19:00:00,9416.55565929697
2026-06-30 20:00:00,9416.55565929697
2026-06-30 21:00:00,9416.55565929697
2026-06-30 22:00:00,9416.55565929697
2026-06-30 23:00:00,9416.55565929697
2026-07-01 00:00:00,9416.55565929697
2026-07-01 01:00:00,9416.55565929697
2026-07-01 02:00:00,9416.55565929697
2026-07-01 03:00:00,9416.55565929697
2026-07-01 04:00:00,9416.55565929697
2026-07-01 05:00:00,9416.55565929697
2026-07-01 06:00:00,9416.55565929697
2026-07-01 07:00:00,9416.55565929697
2026-07-01 08:00:00,9416.55565929697
2026-07-01 09:00:00,9416.55565929697
2026-07-01 10:00:00,9416.55565929697
2026-07-01 11:00:00,9416.55565929697
2026-07-01 12:00:00,9416.55565929697
2026-07-01 13:00:00,9416.55565929697
2026-07-01 14:00:00,9416.55565929697
2026-07-01 15:00:00,9416.55565929697
2026-07-01 16:00:00,9416.55565929697
2026-07-01 17:00:00,9416.55565929697
2026-07-01 18:00:00,9416.55565929697
2026-07-01 19:00:00,9416.55565929697
2026-07-01 20:00:00,9416.55565929697
2026-07-01 21:00:00,9416.55565929697
2026-07-01 22:00:00,9416.55565929697
2026-07-01 23:00:00,9416.55565929697
2026-07-02 00:00:00,9416.55565929697
2026-07-02 01:00:00,9416.55565929697
2026-07-02 02:00:00,9416.55565929697
2026-07-02 03:00:00,9416.55565929697
2026-07-02 04:00:00,9416.55565929697
2026-07-02 05:00:00,9416.55565929697
2026-07-02 06:00:00,9406.673217075819
2026-07-02 07:00:00,9388.38882210539
2026-07-02 08:00:00,9445.709073118582
2026-07-02 09:00:00,9548.279688456543
2026-07-02 10:00:00,9562.176453207765
2026-07-02 11:00:00,9576.12006098624
2026-07-02 12:00:00,9579.463168848552
2026-07-02 13:00:00,9642.774598379136
2026-07-02 14:00:00,9564.14419282185
2026-07-02 15:00:00,9550.46715137186
2026-07-02 16:00:00,9559.11997351369
2026-07-02 17:00:00,9558.732302270777
2026-07-02 18:00:00,9573.43279580206
2026-07-02 19:00:00,9528.214822028622
2026-07-02 20:00:00,9544.559041629858
2026-07-02 21:00:00,9546.667973191308
2026-07-02 22:00:00,9526.307479513489
2026-07-02 23:00:00,9541.783315530596
2026-07-03 00:00:00,9501.465506267588
2026-07-03 01:00:00,9546.69898689074
2026-07-03 02:00:00,9522.585835581518
2026-07-03 03:00:00,9522.16715063917
2026-07-03 04:00:00,9523.91942465714
2026-07-03 05:00:00,9563.151754439992
2026-07-03 06:00:00,9564.175206521284
2026-07-03 07:00:00,9573.944521842704
2026-07-03 08:00:00,9545.923644404915
2026-07-03 09:00:00,9565.679370943788
2026-07-03 10:00:00,9597.173782718086
2026-07-03 11:00:00,9612.71164613406
2026-07-03 12:00:00,9605.997180206798
2026-07-03 13:00:00,9626.621290329798
2026-07-03 14:00:00,9636.142496055754
2026-07-03 15:00:00,9598.166221099944
2026-07-03 16:00:00,9626.714331428098
2026-07-03 17:00:00,9640.91860576845
2026-07-03 18:00:00,9641.988578398892
2026-07-03 19:00:00,9641.27526331193
2026-07-03 20:00:00,9730.23806013573
2026-07-03 21:00:00,9739.826708381677
2026-07-03 22:00:00,9715.77890426892
2026-07-03 23:00:00,9717.860561730879
2026-07-04 00:00:00,9745.52796426629
2026-07-04 01:00:00,9700.523772719356
2026-07-04 02:00:00,9710.667969157103
2026-07-04 03:00:00,9724.757993918258
2026-07-04 04:00:00,9733.690479296058
2026-07-04 05:00:00,9700.616981262428
2026-07-04 06:00:00,9704.547274828661
2026-07-04 07:00:00,9715.825508540458
2026-07-04 08:00:00,9713.899198650288
2026-07-04 09:00:00,9703.723932698185
2026-07-04 10:00:00,9706.73767559087
2026-07-04 11:00:00,9702.558825909777
2026-07-04 12:00:00,9729.806790001363
2026-07-04 13:00:00,9719.584919777722
2026-07-04 14:00:00,9735.57018491469
2026-07-04 15:00:00,9772.838067386592
2026-07-04 16:00:00,9769.731115950835
2026-07-04 17:00:00,9825.08145577884
2026-07-04 18:00:00,9808.521404626255
2026-07-04 19:00:00,9827.784503527948
2026-07-04 20:00:00,9817.842258933526
2026-07-04 21:00:00,9829.058353616609
2026-07-04 22:00:00,9812.777928093243
2026-07-04 23:00:00,9804.327020187984
2026-07-05 00:00:00,9780.683119761878
2026-07-05 01:00:00,9764.884271711055
2026-07-05 02:00:00,9724.251287377389
2026-07-05 03:00:00,9734.507348809368
2026-07-05 04:00:00,9742.296369745605
2026-07-05 05:00:00,9730.938673878421
2026-07-05 06:00:00,9735.996882693587
2026-07-05 07:00:00,9773.436937512593
2026-07-05 08:00:00,9757.595124014788
2026-07-05 09:00:00,9712.24192043586
2026-07-05 10:00:00,9733.079878836988
2026-07-05 11:00:00,9717.005325669774
2026-07-05 12:00:00,9730.224938892232
2026-07-05 13:00:00,9738.448407211368
2026-07-05 14:00:00,9740.760287927502
2026-07-05 15:00:00,9730.023231178744
2026-07-05 16:00:00,9716.074366992136
2026-07-05 17:00:00,9713.390102804946
2026-07-05 18:00:00,9742.358433657446
2026-07-05 19:00:00,9735.407275531084
2026-07-05 20:00:00,9729.247432280712
2026-07-05 21:00:00,9784.980825115304
2026-07-05 22:00:00,9884.546855688683
2026-07-05 23:00:00,9902.874789246434
2026-07-06 00:00:00,9920.621207132543
2026-07-06 01:00:00,9891.51085498603
2026-07-06 02:00:00,9873.655467867287
2026-07-06 03:00:00,9849.246359757271
2026-07-06 04:00:00,9844.763054186044
2026-07-06 05:00:00,9788.16824398372
2026-07-06 06:00:00,9769.00341592527
2026-07-06 07:00:00,9785.4370620094
2026-07-06 08:00:00,9755.906156912046
2026-07-06 09:00:00,9719.997321181476
2026-07-06 10:00:00,9744.857284379565
2026-07-06 11:00:00,9674.790362549053
2026-07-06 12:00:00,9562.7257548218
2026-07-06 13:00:00,9564.042524987557
2026-07-06 14:00:00,9547.433544391431
2026-07-06 15:00:00,9661.522696409613
2026-07-06 16:00:00,9691.16552075207
2026-07-06 17:00:00,9667.971417559536
2026-07-06 18:00:00,9685.538098993882
2026-07-06 19:00:00,9691.424077967986
2026-07-06 20:00:00,9704.4279850038
2026-07-06 21:00:00,9804.732975531508
2026-07-06 22:00:00,9768.504546807171
2026-07-06 23:00:00,9736.960566465326
2026-07-07 00:00:00,9760.89992280962
2026-07-07 01:00:00,9705.73598033138
2026-07-07 02:00:00,9646.072495082151
2026-07-07 03:00:00,9625.652398835271
2026-07-07 04:00:00,9610.383043283498
2026-07-07 05:00:00,9614.634690188632
2026-07-07 06:00:00,9647.413516328217
2026-07-07 07:00:00,9610.04778797198
2026-07-07 08:00:00,9612.623158319535
2026-07-07 09:00:00,9635.329086235844
2026-07-07 10:00:00,9640.190288252827
2026-07-07 11:00:00,9658.202641807911
2026-07-07 12:00:00,9669.738472299621
2026-07-07 13:00:00,9605.14086932161
2026-07-07 14:00:00,9534.340530898777
2026-07-07 15:00:00,9590.790309112881
2026-07-07 16:00:00,9598.09786945054
2026-07-07 17:00:00,9629.413841575162
2026-07-07 18:00:00,9551.68660841486
2026-07-07 19:00:00,9519.093712632573
2026-07-07 20:00:00,9500.217606052896
2026-07-07 21:00:00,9459.928682918406
2026-07-07 22:00:00,9408.83256351719
2026-07-07 23:00:00,9382.72848175057
2026-07-08 00:00:00,9420.299396256896
2026-07-08 01:00:00,9299.848586512015
2026-07-08 02:00:00,9292.512784518094
2026-07-08 03:00:00,9259.671417442703
2026-07-08 04:00:00,9265.16219881441
2026-07-08 05:00:00,9241.398333200306
2026-07-08 06:00:00,9244.675089825356
2026-07-08 07:00:00,9277.545977230704
2026-07-08 08:00:00,9192.126987933036
2026-07-08 09:00:00,9198.414788662063
2026-07-08 10:00:00,9217.174382818239
2026-07-08 11:00:00,9235.696701475208
2026-07-08 12:00:00,9183.140178400512
2026-07-08 13:00:00,9183.140178400512
2026-07-08 14:00:00,9165.293366604705
2026-07-08 15:00:00,9165.293366604705
2026-07-08 16:00:00,9165.293366604705
2026-07-08 17:00:00,9165.293366604705
2026-07-08 18:00:00,9165.293366604705
2026-07-08 19:00:00,9165.293366604705
2026-07-08 20:00:00,9165.293366604705
2026-07-08 21:00:00,9165.293366604705
2026-07-08 22:00:00,9165.293366604705
2026-07-08 23:00:00,9165.293366604705
2026-07-09 00:00:00,9165.293366604705
2026-07-09 01:00:00,9165.293366604705
2026-07-09 02:00:00,9165.293366604705
2026-07-09 03:00:00,9165.293366604705
2026-07-09 04:00:00,9165.293366604705
2026-07-09 05:00:00,9165.293366604705
2026-07-09 06:00:00,9165.293366604705
2026-07-09 07:00:00,9165.293366604705
2026-07-09 08:00:00,9165.293366604705
